image_id,filename,relative_path,species,breed_id,breed_name,state,source_name,source_url,source_page_url,license,license_url,author,download_date,original_width,original_height,file_size,format,sha256,md5,verification_status,verification_notes
BUF_MANDA_0003,manda_0003.jpg,cleaned/buffalo/manda/manda_0003.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:06 UTC,2560,1920,1187669,JPEG,8076df5c892dafaa201ee348759df392af8c1dc73e1fb82b595756f6c13b1b69,6256bfadb86d1d79981c1330a8795d64,verified,Verified authentic Manda buffalo photograph (2560x1920)
BUF_MANDA_0004,manda_0004.jpg,cleaned/buffalo/manda/manda_0004.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:07 UTC,2250,1479,1710641,JPEG,bfcfe8e8cd4b62ae0c421ed377c5026581b6264bb50796fc830dae8ba8b1d0dc,a5fd7a3ff04a888c493191c05478e884,verified,Verified authentic Manda buffalo photograph (2250x1479)
BUF_MANDA_0006,manda_0006.jpg,cleaned/buffalo/manda/manda_0006.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:08 UTC,4032,3024,4106020,JPEG,497aab6cf3f614bcf881f1848acf6258a48008dda623fe7d59bc9d92923f334d,89014b46dff6f6c8e3c9a506822e5b14,verified,Verified authentic Manda buffalo photograph (4032x3024)
BUF_MANDA_0007,manda_0007.jpg,cleaned/buffalo/manda/manda_0007.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:08 UTC,4032,3024,2171961,JPEG,d9e4b58696ac08229d257885338cb690c27a11f8a24b8c4b1562c8f31f55bba1,c4562f7c00fb2bba9d512166edea78ba,verified,Verified authentic Manda buffalo photograph (4032x3024)
BUF_MANDA_0008,manda_0008.jpg,cleaned/buffalo/manda/manda_0008.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:08 UTC,4032,3024,4576795,JPEG,c1fdbe4ec3b4045808a98835a906163f6d009fcf1f8f357424e1102e8619f4da,8499f346f69e6b73f76e2237fe56051f,verified,Verified authentic Manda buffalo photograph (4032x3024)
BUF_MANDA_0009,manda_0009.jpg,cleaned/buffalo/manda/manda_0009.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:09 UTC,4032,3024,3195652,JPEG,c404ee0957bbba58342633ed78ee30e3ad5d2950b600669ce259c17353180256,a7388a5234ca820a65ecc25747f990ca,verified,Verified authentic Manda buffalo photograph (4032x3024)
BUF_MANDA_0010,manda_0010.jpg,cleaned/buffalo/manda/manda_0010.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:09 UTC,4250,2834,4810126,JPEG,8004da732618d1854b831c1686f3a68ec78c29611347428de5c4d4b89c1fd6ac,26741004b0545d2877798dd7b1575adc,verified,Verified authentic Manda buffalo photograph (4250x2834)
BUF_MANDA_0011,manda_0011.jpg,cleaned/buffalo/manda/manda_0011.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:11 UTC,4250,2833,5744191,JPEG,c023eadbd7c1fea18df03c656fac30e11c714a6999d5aad46a403745fdaa2b57,1069a944d0c0708e041f81c61752f5c6,verified,Verified authentic Manda buffalo photograph (4250x2833)
BUF_MANDA_0012,manda_0012.jpg,cleaned/buffalo/manda/manda_0012.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:12 UTC,5472,3648,8744647,JPEG,e187d651f7694441733be6b58727bb988d9132ccab723467e3314eeb3694e9c3,8ed1aba7f878a2a19d1890282fe7e554,verified,Verified authentic Manda buffalo photograph (5472x3648)
BUF_MANDA_0013,manda_0013.jpg,cleaned/buffalo/manda/manda_0013.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:14 UTC,5472,3648,8486673,JPEG,d7a27f185daec6f8ec75c57d513d6df2b21a30c654b2b8325a936a13a0b3d5df,426ab9c0aea1b0705724509f433cb491,verified,Verified authentic Manda buffalo photograph (5472x3648)
BUF_MANDA_0014,manda_0014.jpg,cleaned/buffalo/manda/manda_0014.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:14 UTC,2560,1920,1034656,JPEG,1b0a461ce5964d6ebf052c9b4174b52f657202011ffd22f564353d5c0189835c,4c8d3007d77b6c8f3a9ff992400146e7,verified,Verified authentic Manda buffalo photograph (2560x1920)
BUF_MANDA_0015,manda_0015.jpg,cleaned/buffalo/manda/manda_0015.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:14 UTC,2560,1920,1370327,JPEG,4e2a1b612c6871098c2f5d8fe296dc381cbd4d73ce0d578b14ce7d32f421d6b2,0011ffb0a184dcf794c6691357c49199,verified,Verified authentic Manda buffalo photograph (2560x1920)
BUF_MANDA_0016,manda_0016.jpg,cleaned/buffalo/manda/manda_0016.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:14 UTC,3883,2589,2910044,JPEG,5a1b3aee229565e2aea6d760faf1904c1063b8ccd2bc874ae1aa38d5693f24cb,8dc8ac7ebe09ff3a5919afbab54766be,verified,Verified authentic Manda buffalo photograph (3883x2589)
BUF_MANDA_0017,manda_0017.jpg,cleaned/buffalo/manda/manda_0017.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:15 UTC,2535,1690,2039504,JPEG,3ccc3a6ef92441d4258a43211720c5724e7ba8c30fa2d726190877ead3751c9b,7a034876a00122a9541198b6c5bdb01c,verified,Verified authentic Manda buffalo photograph (2535x1690)
BUF_MANDA_0018,manda_0018.jpg,cleaned/buffalo/manda/manda_0018.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:16 UTC,6393,3596,4959679,JPEG,daa50015faf75bf6b8fa2edc6b70f23a1d8cc42eda661f0870d63f4b2eb072ff,3764cb34fe592eee6e98cccd17531167,verified,Verified authentic Manda buffalo photograph (6393x3596)
BUF_MANDA_0019,manda_0019.jpg,cleaned/buffalo/manda/manda_0019.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:16 UTC,3894,3894,5516020,JPEG,9bcdbb14b3d5fc1c008113c0258b1f52350f612e6f2ef7b9c6fa7e80b45a1dce,ea36d60533190172069d9ff02a7351eb,verified,Verified authentic Manda buffalo photograph (3894x3894)
BUF_MANDA_0020,manda_0020.jpg,cleaned/buffalo/manda/manda_0020.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:17 UTC,5735,4301,5096269,JPEG,20e54931317ca33a04b9dc7215bddb7960074888794e4e1244871041f9bbd003,4fba1270469b79c350e0434a8361ff2e,verified,Verified authentic Manda buffalo photograph (5735x4301)
BUF_MANDA_0021,manda_0021.jpg,cleaned/buffalo/manda/manda_0021.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:18 UTC,3072,2304,1961358,JPEG,adb50b48d57ef51c89e7f598b06a1e266dbaeb49e687de56c04e91b2da610983,db7317c19063583df539b6793969f5e4,verified,Verified authentic Manda buffalo photograph (3072x2304)
BUF_MANDA_0022,manda_0022.jpg,cleaned/buffalo/manda/manda_0022.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:18 UTC,5996,3373,6464680,JPEG,4af924198535ddceba4b257d733144b1d802cb34c76719caa52c3e87b3cdebc1,835da0fb5b62e512a56dfaa17951df74,verified,Verified authentic Manda buffalo photograph (5996x3373)
BUF_MANDA_0023,manda_0023.jpg,cleaned/buffalo/manda/manda_0023.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:19 UTC,6456,4304,6219359,JPEG,f3dd9f2d612e017daa0471bb00192bf51062af2ea374df4c7b1c65effdf3a7e6,0fa636db414babddb8e34f6d44c8c545,verified,Verified authentic Manda buffalo photograph (6456x4304)
BUF_MANDA_0024,manda_0024.jpg,cleaned/buffalo/manda/manda_0024.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:20 UTC,5176,3451,5223981,JPEG,0cf4dc3f68e11b2dd0b15436cec8474a4b37962a73786c98ddd0d79200977ff5,fdc7e7c684b07896b0acd4a65263749d,verified,Verified authentic Manda buffalo photograph (5176x3451)
BUF_MANDA_0025,manda_0025.jpg,cleaned/buffalo/manda/manda_0025.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:21 UTC,6368,3980,5547705,JPEG,32214509c277aac7405ea8f68c884bc3e82a7fa52bb326a24992afa4b95d60fa,81b9cf8346953856f69e138f9303be58,verified,Verified authentic Manda buffalo photograph (6368x3980)
BUF_MANDA_0026,manda_0026.jpg,cleaned/buffalo/manda/manda_0026.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:22 UTC,3886,3886,3891428,JPEG,a51b335bed74a7f5e940253ce1a5c996daee4e57a2731f6def29ee182e454215,a5f05c9364c5901bea103ab141d8b31f,verified,Verified authentic Manda buffalo photograph (3886x3886)
BUF_MANDA_0027,manda_0027.jpg,cleaned/buffalo/manda/manda_0027.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:23 UTC,5472,3648,7798825,JPEG,4d597751630f2cd2d4f7a26535a99375d352517ba31f7ffa202701a294c87fda,1dfc3168923bd3ba63785a2dbbc21eea,verified,Verified authentic Manda buffalo photograph (5472x3648)
BUF_MANDA_0028,manda_0028.jpg,cleaned/buffalo/manda/manda_0028.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:23 UTC,5892,3346,4806043,JPEG,c5a166c548776c5d0739bd04fecbd68a7b889cfcb68ef2a0334cd2da1ac359eb,dbc6b568a0c18ee1e085622ccb59cf3c,verified,Verified authentic Manda buffalo photograph (5892x3346)
BUF_MANDA_0029,manda_0029.jpg,cleaned/buffalo/manda/manda_0029.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:24 UTC,2736,2060,1974372,JPEG,93ea0ef45d032decc6d782a069660e498203f667d9fa0de2ea75397b7418e686,ff58a1ad9c04447e868565b9eccf5ecc,verified,Verified authentic Manda buffalo photograph (2736x2060)
BUF_MANDA_0030,manda_0030.jpg,cleaned/buffalo/manda/manda_0030.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:24 UTC,2764,1868,1509050,JPEG,f0c18a5e0e6ff239a935df50031921a811c3006c2e367425c6f9f3d2c7629bf5,f214adacd5e263a23a73f2563773fe74,verified,Verified authentic Manda buffalo photograph (2764x1868)
BUF_MANDA_0031,manda_0031.jpg,cleaned/buffalo/manda/manda_0031.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:25 UTC,3456,2304,3087136,JPEG,6b532315283d3176a1f138980bf27d3ec65d2364ed1479e13ad71b10b4b79739,70279065d2e067b90da5911f1be06b6c,verified,Verified authentic Manda buffalo photograph (3456x2304)
BUF_MANDA_0032,manda_0032.jpg,cleaned/buffalo/manda/manda_0032.jpg,buffalo,buffalo_manda,Manda,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:25 UTC,3577,2395,1116061,JPEG,3ce009ecab54c9a89b2c16535e196512c9ace911e7c82d6f045a6bacf7d44854,bca5d0ad93c10db5fdfd7eadf7f7e9e7,verified,Verified authentic Manda buffalo photograph (3577x2395)
BUF_MARATHWADI_0001,marathwadi_0001.jpg,cleaned/buffalo/marathwadi/marathwadi_0001.jpg,buffalo,buffalo_marathwadi,Marathwadi,Maharashtra,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:25 UTC,360,279,34640,JPEG,626902e3763dae57b37cde5ea03667bfe5f7c2bf894bbff8921189edf5f7dae3,39066002179957d9d2725a9d512d4289,verified,Verified authentic Marathwadi buffalo photograph (360x279)
BUF_MARATHWADI_0002,marathwadi_0002.jpg,cleaned/buffalo/marathwadi/marathwadi_0002.jpg,buffalo,buffalo_marathwadi,Marathwadi,Maharashtra,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:25 UTC,462,175,17783,JPEG,f1e7cb176b56dcc0dc337019ab9817cf73d94fa5b01c956cebe33bbb63dc09df,e8e17b6521433c5049af65253f8e85ac,verified,Verified authentic Marathwadi buffalo photograph (462x175)
BUF_MEHSANA_0001,mehsana_0001.jpg,cleaned/buffalo/mehsana/mehsana_0001.jpg,buffalo,buffalo_mehsana,Mehsana,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:25 UTC,650,550,126868,JPEG,e2d703d4d732b4acf77092c34a76581c04475dc2789b953c38f02ae8b80e7074,df6078b8f87f890e133f6b98b5bf3967,verified,Verified authentic Mehsana buffalo photograph (650x550)
BUF_MEHSANA_0002,mehsana_0002.jpg,cleaned/buffalo/mehsana/mehsana_0002.jpg,buffalo,buffalo_mehsana,Mehsana,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:26 UTC,4096,2304,3037270,JPEG,857ba70f474ec391714753beb7d5214c7c92a1598de70191ab81953d46b02767,16e70c558b8166cc6b81cde5b2b68a0b,verified,Verified authentic Mehsana buffalo photograph (4096x2304)
BUF_MEHSANA_0003,mehsana_0003.jpg,cleaned/buffalo/mehsana/mehsana_0003.jpg,buffalo,buffalo_mehsana,Mehsana,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:26 UTC,4000,3000,4065157,JPEG,0d71acf4278d9bd0d88976ceceaa9230b11b5a7d9ac62f29eac1e23ccdd3f80b,a93a438d97eaa8692e7cecb5597768d2,verified,Verified authentic Mehsana buffalo photograph (4000x3000)
BUF_MEHSANA_0004,mehsana_0004.jpg,cleaned/buffalo/mehsana/mehsana_0004.jpg,buffalo,buffalo_mehsana,Mehsana,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:27 UTC,2120,1348,938183,JPEG,312515d7a417ac6c453451e5846b275187f280e52ffe61218ca2a4e916d8c277,1622e3b160e0695edcdf5a5e8d1c7b5e,verified,Verified authentic Mehsana buffalo photograph (2120x1348)
BUF_MEHSANA_0005,mehsana_0005.jpg,cleaned/buffalo/mehsana/mehsana_0005.jpg,buffalo,buffalo_mehsana,Mehsana,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:27 UTC,2820,2116,1813424,JPEG,388bad850554bb7c4e56454674b04ecee4cdaac9b38b409a8906c4be7f7cd4ce,66796c0966dbcb19a7e69644ca035f2f,verified,Verified authentic Mehsana buffalo photograph (2820x2116)
BUF_MEHSANA_0007,mehsana_0007.jpg,cleaned/buffalo/mehsana/mehsana_0007.jpg,buffalo,buffalo_mehsana,Mehsana,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:28 UTC,3096,1800,1669615,JPEG,6c281f085f7dfb7b41ea399a39be6b97fbb7f98e2a977f13c0489e5c4ae8fc5e,cbb66ffbb3b83352f3226b4bcdcee069,verified,Verified authentic Mehsana buffalo photograph (3096x1800)
BUF_MEHSANA_0010,mehsana_0010.jpg,cleaned/buffalo/mehsana/mehsana_0010.jpg,buffalo,buffalo_mehsana,Mehsana,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:29 UTC,3456,2304,2908707,JPEG,5c0af492c3d1922badd842e0f58a6e1ce6fb4daf24ac29fca1a7e55f7a6cfc9e,cc1d5fa698808b0689d421ac96ca33f0,verified,Verified authentic Mehsana buffalo photograph (3456x2304)
BUF_MEHSANA_0011,mehsana_0011.jpg,cleaned/buffalo/mehsana/mehsana_0011.jpg,buffalo,buffalo_mehsana,Mehsana,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:29 UTC,3456,2304,3256616,JPEG,8ac45ff128e777b75fddaa3ef44007cc66c7bd0aa48a4ab6426079e65d8500ca,99f2b23c2bd3da757f836984d9d08a80,verified,Verified authentic Mehsana buffalo photograph (3456x2304)
BUF_MEHSANA_0012,mehsana_0012.jpg,cleaned/buffalo/mehsana/mehsana_0012.jpg,buffalo,buffalo_mehsana,Mehsana,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:30 UTC,3456,2304,2480429,JPEG,4a98a5f490f31909df7dbdeb681daafe490e1101079afa953ce491da91069e70,55bfd24ea9b3e4501700a7a999bb954b,verified,Verified authentic Mehsana buffalo photograph (3456x2304)
BUF_MELGHATI_0001,melghati_0001.jpg,cleaned/buffalo/melghati/melghati_0001.jpg,buffalo,buffalo_melghati,Melghati,Maharashtra,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:30 UTC,1026,789,298544,JPEG,b28105a5c04216f6cd3b1d2e60269261cef3fb24364e78c4762f3da41594ec15,3aded63381f87db0b110f68f20b3e064,verified,Verified authentic Melghati buffalo photograph (1026x789)
BUF_MELGHATI_0002,melghati_0002.jpg,cleaned/buffalo/melghati/melghati_0002.jpg,buffalo,buffalo_melghati,Melghati,Maharashtra,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:30 UTC,815,635,152833,JPEG,54562dfcf5e9268e9a3d6caad26c20671fe80b4bc09249997ea2bdc5222a8d89,58229efae8c44ed649cab999da3725bb,verified,Verified authentic Melghati buffalo photograph (815x635)
BUF_MURRAH_0001,murrah_0001.jpg,cleaned/buffalo/murrah/murrah_0001.jpg,buffalo,buffalo_murrah,Murrah,Haryana,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:30 UTC,654,530,127307,JPEG,c57a65a8f7f9af158537bac47786e9f670e2aa4248cff65d406533d8b78613af,0078063f5cf823ccedb0c91d40a8e1e6,verified,Verified authentic Murrah buffalo photograph (654x530)
BUF_MURRAH_0002,murrah_0002.jpg,cleaned/buffalo/murrah/murrah_0002.jpg,buffalo,buffalo_murrah,Murrah,Haryana,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:30 UTC,654,530,156697,JPEG,ce930a339c91616ab17b6ca722c458232db2a28a00e3820a6e872a6e882c37d2,8e4b243292fe10709ddf361708c78607,verified,Verified authentic Murrah buffalo photograph (654x530)
BUF_MURRAH_0003,murrah_0003.jpg,cleaned/buffalo/murrah/murrah_0003.jpg,buffalo,buffalo_murrah,Murrah,Haryana,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:31 UTC,5712,4284,5155510,MPO,f3512c2e6fb06334edb8249ad39b91553b519be06f2009009f241844baccd82e,2b29de73d27c58dab089b62df12dfe38,verified,Verified authentic Murrah buffalo photograph (5712x4284)
BUF_MURRAH_0004,murrah_0004.jpg,cleaned/buffalo/murrah/murrah_0004.jpg,buffalo,buffalo_murrah,Murrah,Haryana,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:31 UTC,1800,1200,1135217,JPEG,8deef66f4d4054f26d9463b15f9c2fd9d0547a17b6ce4d25e266d62c32083f0d,a671731ec6619c40adb1f1cf662b4242,verified,Verified authentic Murrah buffalo photograph (1800x1200)
BUF_MURRAH_0005,murrah_0005.jpg,cleaned/buffalo/murrah/murrah_0005.jpg,buffalo,buffalo_murrah,Murrah,Haryana,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/node/114,https://nbagr.res.in/node/114,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:01:32 UTC,3072,2048,1772675,JPEG,b74b9e3c2bdd7242c4d73840b58fb93b33e4ac42bef7aa45d9f4b817f2b38905,e9a04255688b607cd74c855494fe5cab,verified,Verified authentic Murrah buffalo photograph (3072x2048)
