image_id,relative_path,breed_id,breed_name,species,source_type,split
SYNTH_BUFFALO_NAGPURI_0003,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0003.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0004,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0004.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0005,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0005.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0006,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0006.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0007,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0007.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0008,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0008.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0009,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0009.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0010,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0010.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_MEHSANA_0020,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_mehsana/SYNTH_BUFFALO_MEHSANA_0020.jpg,buffalo_mehsana,Mehsana,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0011,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0011.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0013,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0013.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0012,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0012.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0014,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0014.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_MURRAH_0017,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_murrah/SYNTH_BUFFALO_MURRAH_0017.jpg,buffalo_murrah,Murrah,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_MURRAH_0015,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_murrah/SYNTH_BUFFALO_MURRAH_0015.jpg,buffalo_murrah,Murrah,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0017,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0017.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0015,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0015.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0019,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0019.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_MURRAH_0021,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_murrah/SYNTH_BUFFALO_MURRAH_0021.jpg,buffalo_murrah,Murrah,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0020,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0020.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0021,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0021.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0001,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0001.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0002,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0002.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0003,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0003.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0004,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0004.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0005,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0005.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0006,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0006.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0007,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0007.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0008,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0008.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0009,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0009.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0010,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0010.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0011,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0011.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0012,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0012.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0013,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0013.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_BUFFALO_MURRAH_0023,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_murrah/SYNTH_BUFFALO_MURRAH_0023.jpg,buffalo_murrah,Murrah,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0016,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0016.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0022,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0022.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_MURRAH_0018,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_murrah/SYNTH_BUFFALO_MURRAH_0018.jpg,buffalo_murrah,Murrah,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0018,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0018.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0016,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0016.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_BUFFALO_NAGPURI_0023,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_nagpuri/SYNTH_BUFFALO_NAGPURI_0023.jpg,buffalo_nagpuri,Nagpuri,buffalo,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0014,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0014.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0018,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0018.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0023,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0023.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_BUFFALO_MURRAH_0024,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_murrah/SYNTH_BUFFALO_MURRAH_0024.jpg,buffalo_murrah,Murrah,buffalo,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0019,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0019.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0015,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0015.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0002,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0002.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0001,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0001.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0003,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0003.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0006,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0006.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0004,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0004.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0005,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0005.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0007,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0007.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0008,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0008.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0009,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0009.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0010,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0010.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0011,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0011.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0012,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0012.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0020,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0020.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0017,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0017.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0022,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0022.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0013,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0013.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0014,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0014.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0016,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0016.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_THARPARKAR_0021,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_tharparkar/SYNTH_COW_THARPARKAR_0021.jpg,cow_tharparkar,Tharparkar,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0001,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0001.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0002,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0002.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0003,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0003.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0004,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0004.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0005,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0005.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0006,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0006.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0007,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0007.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0008,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0008.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0009,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0009.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0010,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0010.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0015,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0015.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0022,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0022.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0021,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0021.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0019,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0019.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0020,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0020.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0017,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0017.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0013,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0013.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0015,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0015.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0019,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0019.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0001,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0001.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0002,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0002.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0003,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0003.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0004,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0004.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0005,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0005.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0006,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0006.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0007,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0007.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0008,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0008.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0016,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0016.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0010,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0010.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_NIMARI_0018,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_nimari/SYNTH_COW_NIMARI_0018.jpg,cow_nimari,Nimari,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0014,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0014.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0018,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0018.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0017,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0017.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0011,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0011.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0013,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0013.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0014,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0014.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0016,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0016.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0001,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0001.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0002,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0002.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0003,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0003.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0004,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0004.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0005,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0005.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0006,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0006.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0007,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0007.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0008,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0008.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0009,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0009.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0018,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0018.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0010,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0010.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_KANKREJ_0012,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kankrej/SYNTH_COW_KANKREJ_0012.jpg,cow_kankrej,Kankrej,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0013,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0013.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0011,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0011.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0012,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0012.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0014,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0014.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0016,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0016.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0011,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0011.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_PUNGANUR_0009,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_punganur/SYNTH_COW_PUNGANUR_0009.jpg,cow_punganur,Punganur,cattle,SYNTHETIC,train
SYNTH_COW_KANGAYAM_0001,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kangayam/SYNTH_COW_KANGAYAM_0001.jpg,cow_kangayam,Kangayam,cattle,SYNTHETIC,train
SYNTH_COW_KANGAYAM_0002,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kangayam/SYNTH_COW_KANGAYAM_0002.jpg,cow_kangayam,Kangayam,cattle,SYNTHETIC,train
SYNTH_COW_KANGAYAM_0003,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kangayam/SYNTH_COW_KANGAYAM_0003.jpg,cow_kangayam,Kangayam,cattle,SYNTHETIC,train
SYNTH_COW_KANGAYAM_0004,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kangayam/SYNTH_COW_KANGAYAM_0004.jpg,cow_kangayam,Kangayam,cattle,SYNTHETIC,train
SYNTH_COW_BADRI_0015,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_badri/SYNTH_COW_BADRI_0015.jpg,cow_badri,Badri,cattle,SYNTHETIC,train
SYNTH_COW_KANGAYAM_0006,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kangayam/SYNTH_COW_KANGAYAM_0006.jpg,cow_kangayam,Kangayam,cattle,SYNTHETIC,train
SYNTH_COW_KANGAYAM_0005,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_kangayam/SYNTH_COW_KANGAYAM_0005.jpg,cow_kangayam,Kangayam,cattle,SYNTHETIC,train
