synthetic_image_id,breed_id,breed_name,species,generation_method,generation_model,generation_prompt_id,generation_date,source_type,synthetic_status,quality_status,review_status,relative_path,sha256,width,height,perspective,environment,verified_coat,verified_horns
SYNTH_COW_RED_SINDHI_0022,cow_red_sindhi,Red Sindhi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_red_sindhi_diagonal_pastoral_shot_22,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_red_sindhi/SYNTH_COW_RED_SINDHI_0022.jpg,05efba6309bce79760256a53afe151d2e75d00a45d040748333b45201d03bd10,384,384,diagonal_pastoral_shot,open_grassland,"Deep dark red to light reddish brown, often with darker shad","Short, thick horns curving upward and slightly inward with b"
SYNTH_COW_RED_SINDHI_0023,cow_red_sindhi,Red Sindhi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_red_sindhi_standing_front_quarter_23,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_red_sindhi/SYNTH_COW_RED_SINDHI_0023.jpg,8c309e02160cc4da434327bcccdf4b3010ccdb5b914045415d5498c8ba615a18,384,384,standing_front_quarter,village_dairy_courtyard,"Deep dark red to light reddish brown, often with darker shad","Short, thick horns curving upward and slightly inward with b"
SYNTH_COW_RED_SINDHI_0025,cow_red_sindhi,Red Sindhi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_red_sindhi_lateral_full_body_25,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_red_sindhi/SYNTH_COW_RED_SINDHI_0025.jpg,2cae30582a25404350a21846e626b24734cbb002fbbf7b59c5977c5589d394a1,384,384,lateral_full_body,rural_grazing_pasture,"Deep dark red to light reddish brown, often with darker shad","Short, thick horns curving upward and slightly inward with b"
SYNTH_COW_RED_SINDHI_0026,cow_red_sindhi,Red Sindhi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_red_sindhi_three_quarter_profile_26,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_red_sindhi/SYNTH_COW_RED_SINDHI_0026.jpg,d0073be79614379267fcb011d286ff606e4c934d98db573cdcfed1e28273516d,384,384,three_quarter_profile,traditional_village_paddock,"Deep dark red to light reddish brown, often with darker shad","Short, thick horns curving upward and slightly inward with b"
SYNTH_COW_DEONI_0027,cow_deoni,Deoni,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_deoni_head_and_horn_portrait_27,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_deoni/SYNTH_COW_DEONI_0027.jpg,b894c5e852fa39597b9b8d9c02736e3ea32cba72bb02d1c474b4ddcd5716ebf8,384,384,head_and_horn_portrait,agricultural_farm_shed,"Spotted black and white, ranging from Balankya (white with b","Medium length, curving backward and outward with tips turned"
SYNTH_COW_AMRITMAHAL_0001,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_lateral_full_body_01,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0001.jpg,3a7d6cd6c8ca864e105508a53e1f7aaa661a1ffd80ec7d46b331eedad472dc46,384,384,lateral_full_body,rural_grazing_pasture,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0002,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_three_quarter_profile_02,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0002.jpg,d7605b5a30a3bc72313083f92f778fa3d53c5c41c0c81db6d18901ee9a953409,384,384,three_quarter_profile,traditional_village_paddock,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0003,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_head_and_horn_portrait_03,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0003.jpg,14ce0483677ffbc759002a97469fc3a9c83c0334f0adbcb1de2492523b617e2f,384,384,head_and_horn_portrait,agricultural_farm_shed,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0004,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_diagonal_pastoral_shot_04,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0004.jpg,ffe6ca644e94fdd2664b224f58e58c86c3de1830e751be1f385bf1f10bdce5f5,384,384,diagonal_pastoral_shot,open_grassland,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0005,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_standing_front_quarter_05,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0005.jpg,270981bef91b4b5276435394e555f89dea51149f6b962a82c2afaad6861fb938,384,384,standing_front_quarter,village_dairy_courtyard,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0006,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_elevated_lateral_view_06,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0006.jpg,3a390d5bd724fce08ad101bc8cc49b7295e3ab206a1cba2c6d58d9425947f2c3,384,384,elevated_lateral_view,dry_pastoral_tract,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0007,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_lateral_full_body_07,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0007.jpg,6166af70a8fa1e77d40a2875160a6aff3f720c298faf6580f6203b7f0c150724,384,384,lateral_full_body,rural_grazing_pasture,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0008,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_three_quarter_profile_08,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0008.jpg,eb69693eea9fa7435fdeb42b78abc831dc9d30e770322a6acb075a6eb208c66a,384,384,three_quarter_profile,traditional_village_paddock,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0009,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_head_and_horn_portrait_09,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0009.jpg,a863fd3993b6cd78d48fe9c5c33c609f8909537d745f4f5bfb6d2d46eec71373,384,384,head_and_horn_portrait,agricultural_farm_shed,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0010,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_diagonal_pastoral_shot_10,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0010.jpg,90b123696091d0bbead483336ddac0b75af7de11118c612be3efeae886798c21,384,384,diagonal_pastoral_shot,open_grassland,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0011,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_standing_front_quarter_11,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0011.jpg,b4839b2e6fb02be29b23fa682a1f964df186a152793fde4ceab73b3fc3e317e2,384,384,standing_front_quarter,village_dairy_courtyard,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0012,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_elevated_lateral_view_12,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0012.jpg,14c3aa727b4466d7b313f5308b3b1fd244aeed5109dfd06067454ca16fe3f5cf,384,384,elevated_lateral_view,dry_pastoral_tract,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0013,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_lateral_full_body_13,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0013.jpg,c6494884de392d6e8d68102f91d49cf8c79233279a213beecac518901beef414,384,384,lateral_full_body,rural_grazing_pasture,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0014,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_three_quarter_profile_14,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0014.jpg,e4b01e985c13c92428ee95213f55e00d3b557675521b576ede36656894fc5baf,384,384,three_quarter_profile,traditional_village_paddock,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0015,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_head_and_horn_portrait_15,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0015.jpg,f6f60cff847f349b9fe0cce2f70a388f400559102c475d192644c6cf8363ed97,384,384,head_and_horn_portrait,agricultural_farm_shed,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0016,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_diagonal_pastoral_shot_16,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0016.jpg,c1c83a5211fdfbdb131ceb95de701a94d723cceaa5352285ce849bf8e9ead5db,384,384,diagonal_pastoral_shot,open_grassland,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_LADAKHI_0026,cow_ladakhi,Ladakhi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_ladakhi_three_quarter_profile_26,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_ladakhi/SYNTH_COW_LADAKHI_0026.jpg,e62b667c0740d2b9a5256673185b7137336a3cb70186d881b73e1d82ec99d41b,384,384,three_quarter_profile,traditional_village_paddock,"Black or brown, sometimes with white markings","Short, curving upward and slightly forward"
SYNTH_COW_LADAKHI_0027,cow_ladakhi,Ladakhi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_ladakhi_head_and_horn_portrait_27,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_ladakhi/SYNTH_COW_LADAKHI_0027.jpg,eef9d5b4baa29d95e15bf3645bdd06ff6cc7a7764ba902a8a836f733f9a9f131,384,384,head_and_horn_portrait,agricultural_farm_shed,"Black or brown, sometimes with white markings","Short, curving upward and slightly forward"
SYNTH_COW_AMRITMAHAL_0019,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_lateral_full_body_19,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0019.jpg,804bc6c8c5034dd9468b1fab2d6daa2171b598d7a56ca2a86f1ef889faf4b612,384,384,lateral_full_body,rural_grazing_pasture,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_LADAKHI_0024,cow_ladakhi,Ladakhi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_ladakhi_elevated_lateral_view_24,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_ladakhi/SYNTH_COW_LADAKHI_0024.jpg,2b2d2c6f4769476d4266c4d56f0bcd14d5a11c9b386b26e84b01f923820f9be5,384,384,elevated_lateral_view,dry_pastoral_tract,"Black or brown, sometimes with white markings","Short, curving upward and slightly forward"
SYNTH_COW_RED_SINDHI_0018,cow_red_sindhi,Red Sindhi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_red_sindhi_elevated_lateral_view_18,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_red_sindhi/SYNTH_COW_RED_SINDHI_0018.jpg,e3a78713481b278cbdf4848bf304a831fb8a8ff0e385dfee81873ebe73ee3aab,384,384,elevated_lateral_view,dry_pastoral_tract,"Deep dark red to light reddish brown, often with darker shad","Short, thick horns curving upward and slightly inward with b"
SYNTH_COW_RED_SINDHI_0021,cow_red_sindhi,Red Sindhi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_red_sindhi_head_and_horn_portrait_21,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_red_sindhi/SYNTH_COW_RED_SINDHI_0021.jpg,d644f98f97659317183559babc5a2e14906917ad87f905ab938d890934af5c46,384,384,head_and_horn_portrait,agricultural_farm_shed,"Deep dark red to light reddish brown, often with darker shad","Short, thick horns curving upward and slightly inward with b"
SYNTH_COW_RED_SINDHI_0024,cow_red_sindhi,Red Sindhi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_red_sindhi_elevated_lateral_view_24,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_red_sindhi/SYNTH_COW_RED_SINDHI_0024.jpg,671b9ff6fbc1cd9c331831f3c36a9c45bfc2491d8f45eab1656b181f25a2d572,384,384,elevated_lateral_view,dry_pastoral_tract,"Deep dark red to light reddish brown, often with darker shad","Short, thick horns curving upward and slightly inward with b"
SYNTH_COW_AMRITMAHAL_0023,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_standing_front_quarter_23,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0023.jpg,20665cb39152c47137857d9f4e42985d8f052e6af29d83f168b36c40b5e85d97,384,384,standing_front_quarter,village_dairy_courtyard,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0022,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_diagonal_pastoral_shot_22,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0022.jpg,85a082845d5c8e15be7c004302c709a9ac549eaf832e508da322804bffaf615c,384,384,diagonal_pastoral_shot,open_grassland,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_COW_AMRITMAHAL_0018,cow_amritmahal,Amritmahal,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_amritmahal_elevated_lateral_view_18,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_amritmahal/SYNTH_COW_AMRITMAHAL_0018.jpg,3567434010a74fed98f2411a8c9e58db33d6ca4fadd30f4acfb16ce454f411d9,384,384,elevated_lateral_view,dry_pastoral_tract,"Grey shades varying from almost white to nearly black, with ","Long, sharp, backward sweeping horns emerging close together"
SYNTH_BUFFALO_BARGUR_0001,buffalo_bargur,Bargur,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_bargur_lateral_full_body_01,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_bargur/SYNTH_BUFFALO_BARGUR_0001.jpg,a31b441ce0451916b2eef3bcb8db38af74035cb73ffde118d97593b047cee0c9,384,384,lateral_full_body,rural_grazing_pasture,Black or brownish black,"Curved backwards, upwards, and slightly inwards with sharp t"
SYNTH_BUFFALO_BARGUR_0002,buffalo_bargur,Bargur,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_bargur_three_quarter_profile_02,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_bargur/SYNTH_BUFFALO_BARGUR_0002.jpg,2a58855a2ed158abe2d637f04a753dfd5487cf1450e68ecb74c4f6f003cf4b5e,384,384,three_quarter_profile,traditional_village_paddock,Black or brownish black,"Curved backwards, upwards, and slightly inwards with sharp t"
SYNTH_BUFFALO_BARGUR_0003,buffalo_bargur,Bargur,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_bargur_head_and_horn_portrait_03,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_bargur/SYNTH_BUFFALO_BARGUR_0003.jpg,d5a66c2db057b6ede7319f89a1566e2c507dd5f108488d4a37bea29b760cc38a,384,384,head_and_horn_portrait,agricultural_farm_shed,Black or brownish black,"Curved backwards, upwards, and slightly inwards with sharp t"
SYNTH_BUFFALO_BARGUR_0004,buffalo_bargur,Bargur,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_bargur_diagonal_pastoral_shot_04,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_bargur/SYNTH_BUFFALO_BARGUR_0004.jpg,c1a0a0ca40343ac31269983c74bb1414f49f9dce23ee020538ea707544f3a8a0,384,384,diagonal_pastoral_shot,open_grassland,Black or brownish black,"Curved backwards, upwards, and slightly inwards with sharp t"
SYNTH_BUFFALO_BARGUR_0005,buffalo_bargur,Bargur,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_bargur_standing_front_quarter_05,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_bargur/SYNTH_BUFFALO_BARGUR_0005.jpg,4514e9757706a553ab432aae1c1ab4bc8fe17e9d56c1517dfa5481729a03bbbb,384,384,standing_front_quarter,village_dairy_courtyard,Black or brownish black,"Curved backwards, upwards, and slightly inwards with sharp t"
SYNTH_BUFFALO_BARGUR_0006,buffalo_bargur,Bargur,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_bargur_elevated_lateral_view_06,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_bargur/SYNTH_BUFFALO_BARGUR_0006.jpg,e772a90e239be526b4ec5273bc84299b0e027dd6e020880ffa972c4222e8be93,384,384,elevated_lateral_view,dry_pastoral_tract,Black or brownish black,"Curved backwards, upwards, and slightly inwards with sharp t"
SYNTH_BUFFALO_BARGUR_0007,buffalo_bargur,Bargur,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_bargur_lateral_full_body_07,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_bargur/SYNTH_BUFFALO_BARGUR_0007.jpg,3b6f20a0e7d48f4b0de7291eeecc63fd773805b467100daf0f1377df11403064,384,384,lateral_full_body,rural_grazing_pasture,Black or brownish black,"Curved backwards, upwards, and slightly inwards with sharp t"
SYNTH_BUFFALO_BARGUR_0008,buffalo_bargur,Bargur,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_bargur_three_quarter_profile_08,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_bargur/SYNTH_BUFFALO_BARGUR_0008.jpg,0b12d01ce658f633d717f84e03af98d080dc730ad84bc97d38ec880a15b79ea7,384,384,three_quarter_profile,traditional_village_paddock,Black or brownish black,"Curved backwards, upwards, and slightly inwards with sharp t"
SYNTH_BUFFALO_BARGUR_0009,buffalo_bargur,Bargur,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_bargur_head_and_horn_portrait_09,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_bargur/SYNTH_BUFFALO_BARGUR_0009.jpg,4427a0b8ee0893be23252c1b6c8edea197c8ab439ced51e4c4d393290e7743e7,384,384,head_and_horn_portrait,agricultural_farm_shed,Black or brownish black,"Curved backwards, upwards, and slightly inwards with sharp t"
SYNTH_BUFFALO_BARGUR_0010,buffalo_bargur,Bargur,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_bargur_diagonal_pastoral_shot_10,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_bargur/SYNTH_BUFFALO_BARGUR_0010.jpg,cc8759cc0913863ea01db04a94b52461197e0b2f9d0f5f07981b0da06bc04f6a,384,384,diagonal_pastoral_shot,open_grassland,Black or brownish black,"Curved backwards, upwards, and slightly inwards with sharp t"
