image_id,breed_id,breed_name,species,class_index,relative_path,filename,width,height,sha256,md5,phash,split
CAT_COW_KANKREJ_0008,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0008.jpg,kankrej_0008.jpg,5184,3456,97cfc33bae1077138944506eca8f05b0eea9341da760f57cbebd893ab1f2b3c7,69564af4d7eaad0ffb934ea9ca46df86,b64403c33eece70b,train
CAT_COW_KATHANI_0002,cow_kathani,Kathani,cattle,41,dataset/expanded_82_breeds_v2/cattle/cow_kathani/kathani_0002.jpg,kathani_0002.jpg,253,190,6d0cf646031d319c3f2792a2e0ebe96d78a9cfea2dba95406d9c0cb82452f609,871e0f33e25de53cfb1ccb28b2d0e6c9,c79a782741d8de83,train
CAT_COW_KENKATHA_0002,cow_kenkatha,Kenkatha,cattle,42,dataset/expanded_82_breeds_v2/cattle/cow_kenkatha/kenkatha_0002.jpg,kenkatha_0002.jpg,5184,3456,ae20a6133d690f8fe6987e008bfd127a2e40fce32766682ea51638a844efa94f,4b4edcfbc2b512441c242adc0d7480c8,aa39d5466c583a6e,train
CAT_COW_KHARIAR_0001,cow_khariar,Khariar,cattle,43,dataset/expanded_82_breeds_v2/cattle/cow_khariar/khariar_0001.jpg,khariar_0001.jpg,360,270,1d92edf8c10a72cf1d2ff89b8c509985456ef16e5552576fb1f23ff5089605aa,bba88d372407774c625ba0c55fefc849,f1d1c50d0d69f872,train
CAT_COW_KHERIGARH_0002,cow_kherigarh,Kherigarh,cattle,44,dataset/expanded_82_breeds_v2/cattle/cow_kherigarh/kherigarh_0002.jpg,kherigarh_0002.jpg,5184,3456,b857c7731088877c23d6a82079b23e2923c50bb6c2f6369daa81db5c575274ed,825f6e70ea52cae9900eb7a273282c51,c642fb3decc6c070,train
CAT_COW_KHILLAR_0002,cow_khillar,Khillar,cattle,45,dataset/expanded_82_breeds_v2/cattle/cow_khillar/khillar_0002.jpg,khillar_0002.jpg,5184,3456,7504e35976f58dfa4a9ce88412fc94069c6c77c3f29df542a6218c7e80b0f8ba,84d904bd4f6b5669bc0ba4f994674963,96166868f3b89e33,train
CAT_COW_KONKAN_KAPILA_0002,cow_konkan_kapila,Konkan Kapila,cattle,46,dataset/expanded_82_breeds_v2/cattle/cow_konkan_kapila/konkan_kapila_0002.jpg,konkan_kapila_0002.jpg,593,445,ebc71fc7ac7563205130b662a85d45f731e660fec34d187867db428847793eaa,0c2298728b8fe24152df2ed1e4206c0a,fb8e94c0606a7b69,train
CAT_COW_KOPPAL_0001,cow_koppal,Koppal,cattle,47,dataset/expanded_82_breeds_v2/cattle/cow_koppal/koppal_0001.jpg,koppal_0001.jpg,5184,3456,86b1d104c2a835d91436ad3827c0a5fa69f8087f13d47dd027e137177fcb7a9c,0355193ca8fffb2b29cf5110bc9bb3c4,a4e8d5f2da22419f,train
CAT_COW_KOSALI_0001,cow_kosali,Kosali,cattle,48,dataset/expanded_82_breeds_v2/cattle/cow_kosali/kosali_0001.jpg,kosali_0001.jpg,360,185,75226a6ed9ec3248aa53323359a658e7feb647ab08925ef265099c5b67ef8a1a,06a1e89488b57cc670c767dabba1ec6a,e90fb796c4c853d0,train
CAT_COW_KRISHNA_VALLEY_0002,cow_krishna_valley,Krishna Valley,cattle,49,dataset/expanded_82_breeds_v2/cattle/cow_krishna_valley/krishna_valley_0002.jpg,krishna_valley_0002.jpg,5184,3456,2a70cc6ec057302cbbb4ececfd41997fed1362fa863775672c9335b2f1d016f9,d5f9c57023399a00191369a3827f326f,dd7e23f146bc9012,train
CAT_COW_LADAKHI_0002,cow_ladakhi,Ladakhi,cattle,50,dataset/expanded_82_breeds_v2/cattle/cow_ladakhi/ladakhi_0002.jpg,ladakhi_0002.jpg,4240,2400,039173eecec00477c5c9de1cf93d090c345fcfcfac6248f6fb4b3f07bec9cadc,064a2a7058f37cee8eddf164b558437f,98e4dcb56598378c,train
CAT_COW_LADAKHI_0005,cow_ladakhi,Ladakhi,cattle,50,dataset/expanded_82_breeds_v2/cattle/cow_ladakhi/ladakhi_0005.jpg,ladakhi_0005.jpg,4240,2400,97d3c5d90f3cf3b98f14768e1e61f7aedb900c3c72baf2128233d439a459b4b6,e8f32a5d078e986ac80352e44500b2d1,a3b85cc62c695af4,train
CAT_COW_LADAKHI_0003,cow_ladakhi,Ladakhi,cattle,50,dataset/expanded_82_breeds_v2/cattle/cow_ladakhi/ladakhi_0003.jpg,ladakhi_0003.jpg,4240,2400,466d7022a49d2ca2dfdd72bf27582f8e839431485183dbed7a14572684bbcd62,6422992fdbc2da78d57457f224d0d652,c2c4b86f6cd0d2e9,train
CAT_COW_LAKHIMI_0002,cow_lakhimi,Lakhimi,cattle,51,dataset/expanded_82_breeds_v2/cattle/cow_lakhimi/lakhimi_0002.jpg,lakhimi_0002.jpg,574,430,313af9be72d97032ffa339cff96993f42f400a3b0520a583e0ee8e6034e91fdf,7f3e0b13213eb27e50eebc5e61762302,a19d9c05236cdafa,train
CAT_COW_MAHAKAUSHALI_0002,cow_mahakaushali,Mahakaushali,cattle,52,dataset/expanded_82_breeds_v2/cattle/cow_mahakaushali/mahakaushali_0002.jpg,mahakaushali_0002.jpg,600,791,4edb4ae1f8f4a5497d9ada099276620953cd3a075ac00600a5dad0338bd50b21,38ffee25c0d3edd7a7064cb3aaec4198,eed3b0638d2c8cac,train
CAT_COW_MALNAD_GIDDA_0002,cow_malnad_gidda,Malnad Gidda,cattle,53,dataset/expanded_82_breeds_v2/cattle/cow_malnad_gidda/malnad_gidda_0002.jpg,malnad_gidda_0002.jpg,5184,3456,1cdaf1512231b59df6b84e628dc2c92d012548bbfb1f161fce7d8cd2e3e5609f,2f00aa456652cdd0076185f919f75bc4,ec19d2b47992c669,train
CAT_COW_MALVI_0001,cow_malvi,Malvi,cattle,54,dataset/expanded_82_breeds_v2/cattle/cow_malvi/malvi_0001.jpg,malvi_0001.jpg,5184,3456,678ba3abb596d53192d17b9eed76e25a2da7ef5c8df97fcac66c17623780c74c,a952829388f6d76b339ba3f7e9542100,cd4d3d3932e2e0cc,train
CAT_COW_MASILUM_0002,cow_masilum,Masilum,cattle,55,dataset/expanded_82_breeds_v2/cattle/cow_masilum/masilum_0002.jpg,masilum_0002.jpg,300,240,31b7df408f270353bedc9fe391c6a03b45db630d876e2150bf0f4c5cafb184b0,3f141722a90eaa2a489b88c856ba2895,f6ac93b624ed2930,train
CAT_COW_MEDINI_0001,cow_medini,Medini,cattle,56,dataset/expanded_82_breeds_v2/cattle/cow_medini/medini_0001.jpg,medini_0001.jpg,2369,1814,8c0eaae7f74dfb08a39f3c9d9069efbf82bbe8b5e0bfa7ce7f1dbe46a84c4633,750e0b5a79704274b114d22d12cee07f,8050a1975eddbc5d,train
CAT_COW_MEWATI_0002,cow_mewati,Mewati,cattle,57,dataset/expanded_82_breeds_v2/cattle/cow_mewati/mewati_0002.jpg,mewati_0002.jpg,300,300,bac3bc489e40194dc84d3106b5d27f63e6b8ddb50569109d2cd6309ab24d1afe,57b693bda406942f3b65423f94ece34f,8f1fb1c46ce898b1,train
CAT_COW_MOTU_0002,cow_motu,Motu,cattle,58,dataset/expanded_82_breeds_v2/cattle/cow_motu/motu_0002.jpg,motu_0002.jpg,3264,2448,0b000c2bb33f1657a885d85106aa8506d99beb114141157564dc889de84e6d9f,58118edb7e73f00a8f26d081d314cf7f,dfb0b9d63c03808f,train
CAT_COW_NAGORI_0001,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0001.jpg,nagori_0001.jpg,1147,780,4179b149e75d27c109a47375fbd42d3707653805b781406dbd1d4e04e035134d,2b72dc95b1e989e7ed45cd2f3f86788d,9cb51d10ebf466c8,train
CAT_COW_NAGORI_0002,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0002.jpg,nagori_0002.jpg,4032,3024,e2cb83d85f20ea9e5ec453f6f0daf8754f82bb82b5948fec46127dee81a68ff2,ff140c719af79950a7f9859785bd75cd,969daf1699817529,train
CAT_COW_NAGORI_0006,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0006.jpg,nagori_0006.jpg,4032,3024,0626d18ba3b7794673301658832198c3263ecb5b409205f0ee89ac45ff70fa8d,b59f74478110465d8639e00d51ce923c,eee8ca5834d3cea0,train
CAT_COW_NAGORI_0016,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0016.jpg,nagori_0016.jpg,4032,3024,b359116c62773d9cd5467f0a549bcfe882cda4377522b5412b93d31c7a2b0d0a,9c42d3a57acc8454785375d3a97f576a,9537a0442d7f178e,train
CAT_COW_NAGORI_0012,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0012.jpg,nagori_0012.jpg,2736,3648,13c9fd2e97ae9b8c27d681294de9b9c4174dcf6c4f10a2aa19c36c7002c97a88,a5838ca710a052f6b8028fce7d4f187c,8b99784e4c459dab,train
CAT_COW_NAGORI_0015,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0015.jpg,nagori_0015.jpg,4032,3024,242bec24901bdb89a08d91ff7d739df969a20fe38ccc632fa70db55857c403f8,29bed3bb55b8fb4af06fb0a025c7284c,cd4af3d3d262f110,train
CAT_COW_NAGORI_0009,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0009.jpg,nagori_0009.jpg,540,300,fa5be4b707e58d8760074389ffbbb57649037237b226950a517d2f2b258ec288,d70558710a093301f5faedab1a835297,d4806b2f8d343c9f,train
CAT_COW_NAGORI_0014,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0014.jpg,nagori_0014.jpg,4032,3024,a72baa005cb183184d9bc309f16c99631118664815082e27c4926d5684f0bcad,a4b10b0ec99c83523cca0119205d26cc,af4d95b33395c488,train
CAT_COW_NAGORI_0003,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0003.jpg,nagori_0003.jpg,1280,1263,3dac423213a628d47e57687078ffad074f7c2ef122e360129d86985223d9d515,430d23ff4238db6be0b7e84b2adc1d54,d6766e28b4f2d230,train
CAT_COW_NAGORI_0010,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0010.jpg,nagori_0010.jpg,5184,3456,3f1fb924c0b6f368ec5acb6ae93df67b46bf800a179ec4603c07aaee54ed4dc0,d26df8065aaa98a2337e126a68eca777,83037634b95b5b8d,train
CAT_COW_NAGORI_0017,cow_nagori,Nagori,cattle,59,dataset/expanded_82_breeds_v2/cattle/cow_nagori/nagori_0017.jpg,nagori_0017.jpg,535,700,42f9a492842307af6531ba6cf49b7d7fd0512c4cb413dde774c9f287602d0cd1,764107c9d965bf24762fc957422b369d,c4316d1fc198ee63,train
CAT_COW_NARI_0001,cow_nari,Nari,cattle,60,dataset/expanded_82_breeds_v2/cattle/cow_nari/nari_0001.jpg,nari_0001.jpg,1061,720,297f46352b10c6a44f675a5916f8b79320545f8f4f9486a119390f76bfc969bf,9b2f627230fb730ba1130c07e87c6196,bbd9d5a40a8f9035,train
CAT_COW_NIMARI_0011,cow_nimari,Nimari,cattle,61,dataset/expanded_82_breeds_v2/cattle/cow_nimari/nimari_0011.jpg,nimari_0011.jpg,5184,3456,308257f3dfd65495f979d15e06277fa06a26b83b51aaeb9eb9fa2f1ca4afc1a4,1f095915658d8606e9c0d23ebfab216b,84f3fa05cea5710e,train
CAT_COW_NIMARI_0010,cow_nimari,Nimari,cattle,61,dataset/expanded_82_breeds_v2/cattle/cow_nimari/nimari_0010.jpg,nimari_0010.jpg,5184,3456,cc9e3ba666d9246b9aaf8aa6d4da3c1ee625a7e3df1520f2bdb599a034751dfa,ad867266d9591fd0bf3e7687406c6a54,f96896c383d02edc,train
CAT_COW_NIMARI_0001,cow_nimari,Nimari,cattle,61,dataset/expanded_82_breeds_v2/cattle/cow_nimari/nimari_0001.jpg,nimari_0001.jpg,8192,5464,d2cd885b4544224f048b2a05fdb1fe5719cd5281b50fbd2b8f96bf6b15a9b5d9,2e2888cd04e075ccd84979a052088ba9,ab895956656664ae,train
CAT_COW_NIMARI_0009,cow_nimari,Nimari,cattle,61,dataset/expanded_82_breeds_v2/cattle/cow_nimari/nimari_0009.jpg,nimari_0009.jpg,5184,3456,ac439119254d622553f9d2a709f7e0834da7e8edf64bc203bf8456d6add2d373,0e041a70d972a55a8b3cc2eb60da0c97,a17886df67615d90,train
CAT_COW_NIMARI_0006,cow_nimari,Nimari,cattle,61,dataset/expanded_82_breeds_v2/cattle/cow_nimari/nimari_0006.jpg,nimari_0006.jpg,2065,3097,cf06184026ee3c69feb4951a27de533b6266f37937202b656e8adf71f8f32ec7,06b338cd8db4caf94206d8a95af03b02,d74b8a44b46178e7,train
CAT_COW_NIMARI_0003,cow_nimari,Nimari,cattle,61,dataset/expanded_82_breeds_v2/cattle/cow_nimari/nimari_0003.jpg,nimari_0003.jpg,1391,2086,716a4e5b2be054a74f22ecee16b90696e8ac4dcd6dd656933c92c95bca2e08eb,b0256ebbc1d5af680fff059cc03431d0,ce35d5e8122eea25,train
CAT_COW_NIMARI_0002,cow_nimari,Nimari,cattle,61,dataset/expanded_82_breeds_v2/cattle/cow_nimari/nimari_0002.jpg,nimari_0002.jpg,2683,2683,4e27212e8bf820b928748687cde5188afdadd82aa760a32ba799e3757c83758e,05edd8a3db9617e73a0776a52fd3b88f,e94a1a65377106dd,train
CAT_COW_NIMARI_0012,cow_nimari,Nimari,cattle,61,dataset/expanded_82_breeds_v2/cattle/cow_nimari/nimari_0012.jpg,nimari_0012.jpg,1735,2765,0a2986259b611e10c1505427d4dcad9643531a5e004322a8f60bf826d897805a,a480227a129d3690422fcb0594c4d085,9467f368999a24ce,train
CAT_COW_ONGOLE_0028,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0028.jpg,ongole_0028.jpg,4928,3264,4fc485f0aa36ff8849ccc9a9bdfef67e874e4e632d1a8baaf27fa5ccc25c1147,d67b9e56e6c4715b88813eb6f56d51cf,b193d25266ae1e56,train
CAT_COW_ONGOLE_0017,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0017.jpg,ongole_0017.jpg,1620,1080,701759b39bb20529374db88bd381a51ec6e248480fc2c5826bad809bf66947e6,293b1b171eef90a5f5f25d9fb6d06eea,b636363680c0e9fd,train
CAT_COW_ONGOLE_0013,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0013.jpg,ongole_0013.jpg,5712,4284,69531e79ee6a4051eca4c269b04259e4557373f6c334b38f616f14e6f76863d1,1402e5dda95cbe39243e28a0f8b6588d,b4b07293934979a7,train
CAT_COW_ONGOLE_0023,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0023.jpg,ongole_0023.jpg,4160,3120,05ae2d41cd610d681cb8c63c7ee652e965775ffcbe19c50373527a77b226ac93,ee7e407295c3def28acbdd9417e3bc0c,9e17a1b2a263dbc8,train
CAT_COW_ONGOLE_0009,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0009.jpg,ongole_0009.jpg,2592,1456,a8ae96ef46a85d4c7a7211ca88245c40fe8b92e1fe1bdf69b4e7607c30140c2b,6b0b95f8ec65cff888df4b851676600c,e7e5e8b989091f14,train
CAT_COW_ONGOLE_0010,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0010.jpg,ongole_0010.jpg,5712,3213,2ea919e2dbca10eb1dafcc24a2e111151fc3bb64333ab750f3a60add39211bc5,f93ed4f3b9149737ebfef0b46a403ae7,d5d5360ae8904bbb,train
CAT_COW_ONGOLE_0022,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0022.jpg,ongole_0022.jpg,3039,2592,643b98fe958e410319384ef43b04cf2632428c37b4e200d652ec0948cd76b22d,5658cd419213ecf9af378868af9d5432,8588b6f6dadd6122,train
CAT_COW_ONGOLE_0001,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0001.jpg,ongole_0001.jpg,1439,1079,3f56ab905113c64ba73a38e37feba91e4ba5b4152983437e93c0c8fbbc9875af,948233c2a9dcb78393ca1392466b9590,e4d29ce6c1c8d699,train
CAT_COW_ONGOLE_0027,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0027.jpg,ongole_0027.jpg,4928,3264,c1de0c35219d0339c9f19709a87415daf19f52cc62e3d2dc0244579226def60c,b015f466e08dadab3a2a7734317f10af,86a69c787f8e0672,train
CAT_COW_ONGOLE_0014,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0014.jpg,ongole_0014.jpg,1620,1080,6982a501c0221feabdcd6c9af2866df58447ada13b676b790384d6b550e0f51a,49f7a098e9d748a61824b5122e57ddde,f3a38c4cdd31ae42,train
CAT_COW_ONGOLE_0016,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0016.jpg,ongole_0016.jpg,1620,1080,734dc27b80d7035ea6a79ad63bf93db4964c2b4fa0e9bcb6ce4d1b95b7c3f4e9,d6b3bc72945d0a95cd8ff88d6b0a208a,ebca94b465694ad8,train
CAT_COW_ONGOLE_0012,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0012.jpg,ongole_0012.jpg,4032,2268,d8880ff9218b0f30b7da0659a2c0a4765672e09cb70697311cf7b3e9cf6618aa,f737d1bf1579fa20bd9f3a69a9625861,cdcdb092026ffc54,train
CAT_COW_ONGOLE_0018,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0018.jpg,ongole_0018.jpg,1620,1080,a81cd9bb6900457569515ec1142939cc1a6343ad6b99def5cd8693a292152dee,50d71596fc29ca60793163e14709380e,a4bd8bc6c33d3c28,train
CAT_COW_ONGOLE_0002,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0002.jpg,ongole_0002.jpg,1012,720,596afbf34b1099f0bd0b11fa49b997bd4eaafc6e6f89e0b2dc06141e61ba8f34,e23825c9ed74b0e4d0192ed87c0d421e,af307ac4e6ab9286,train
CAT_COW_ONGOLE_0005,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0005.jpg,ongole_0005.jpg,5184,3456,f1a5d5d2b3e410c7e3dcc97658ef6e435e54b60dd53c485b7e36c1c49b5e7894,5b7d2b2d8fdff74a81470164906eee21,9e4e25654bc6a666,train
CAT_COW_ONGOLE_0006,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0006.jpg,ongole_0006.jpg,1080,1440,a3583690ee911252b036f7a4e638ec8d3517618cab8e34931cf3200e148b8767,29ed533414da337a54e465f0a8739c9e,fbdc8426f89803d5,train
CAT_COW_ONGOLE_0003,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0003.jpg,ongole_0003.jpg,700,496,3819fc1ca0eff7f3acaed94b7fe7ad4bbe78c19097a97c76ca041c83e150dac5,01f5c398cd43e2d7f6be4a157860ed58,bf31146be9968724,train
CAT_COW_ONGOLE_0025,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0025.jpg,ongole_0025.jpg,4032,3024,47a61ca0d2a6c3d25d3f56fa0a9047347ee06303bffd7cd6eefd7eb9eeb6b96c,c617ced28c68998ee34a1fd9e7835684,9590d9d912e64b6b,train
CAT_COW_ONGOLE_0004,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0004.jpg,ongole_0004.jpg,5184,3456,2df038997fbf67214fae9530c8cb27615336be7e91f1730dc0e1bfcf7228b3c6,210f1ae93f865e7928e338975a40c1ae,855cd7f03d19163c,train
CAT_COW_ONGOLE_0024,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0024.jpg,ongole_0024.jpg,231,287,bd00f791f43e15cf46c550df663bf009fc0cec392aae0ccbc379314446d4d26b,a44c77d494075eb4ea0ea2dbad79d7f1,869639f97934b262,train
CAT_COW_ONGOLE_0026,cow_ongole,Ongole,cattle,62,dataset/expanded_82_breeds_v2/cattle/cow_ongole/ongole_0026.jpg,ongole_0026.jpg,640,412,0dd66c891e040aa883f19cc56cd7b850a40bf0ed97c79f82b0b198dad695adb0,6a6d6758f3cbda00fc0c3af3ef595c80,c86e7f888ac7898e,train
CAT_COW_PERIYAR_0001,cow_periyar,Periyar,cattle,63,dataset/expanded_82_breeds_v2/cattle/cow_periyar/periyar_0001.jpg,periyar_0001.jpg,780,953,b9f401063758f1219072cc1cefcad28df36e25beca0129d8e8e58ec567bd1a16,e4e29015943574f58d20a4b72255b83a,f1f18ca8d1f0ba07,train
CAT_COW_PERIYAR_0002,cow_periyar,Periyar,cattle,63,dataset/expanded_82_breeds_v2/cattle/cow_periyar/periyar_0002.jpg,periyar_0002.jpg,720,405,07fd410b4bfcb7c496397d5f2b0b1d393a5c283c20d16bbb198c1b775fd7a163,1b18348b90bef1e6f897a7f48f046551,dc00507ac7afe4f2,train
CAT_COW_PERIYAR_0006,cow_periyar,Periyar,cattle,63,dataset/expanded_82_breeds_v2/cattle/cow_periyar/periyar_0006.jpg,periyar_0006.jpg,720,624,c1264bbc940228dce52bb776fad865f19e26a82d41c96428a850c69a1ffabd7c,1946e2fc6060215f454aa4dfd1b885df,d7086837857c5a57,train
CAT_COW_PERIYAR_0003,cow_periyar,Periyar,cattle,63,dataset/expanded_82_breeds_v2/cattle/cow_periyar/periyar_0003.jpg,periyar_0003.jpg,720,405,b602ccfed40fb65024d6b72d672cf71943acad8e5061f3cdbd3ca43de2423fbd,da2aa194ab421f8fcb6137af7c748e6a,ab53de90532c8ec6,train
CAT_COW_PODA_THURPU_0002,cow_poda_thurpu,Poda Thurpu,cattle,64,dataset/expanded_82_breeds_v2/cattle/cow_poda_thurpu/poda_thurpu_0002.jpg,poda_thurpu_0002.jpg,619,464,4c438a909b275525ad318c4d7896322e4b7c8cc2cb2bf724e05fc22aec18478a,0a17efc6bf9d5bd1cc7626a01c5e1881,8980b4d5ddcf3331,train
CAT_COW_PONWAR_0001,cow_ponwar,Ponwar,cattle,65,dataset/expanded_82_breeds_v2/cattle/cow_ponwar/ponwar_0001.jpg,ponwar_0001.jpg,5184,3456,d1158a2bdaa473910e75d7e56918ecc2cce04f6e4fb74b703b3021cea12bcaed,e4b6cf4baa4d4bbdd8337f52cf71aa86,e019dea6e8d1e2a9,train
CAT_COW_PULIKULAM_0002,cow_pulikulam,Pulikulam,cattle,66,dataset/expanded_82_breeds_v2/cattle/cow_pulikulam/pulikulam_0002.jpg,pulikulam_0002.jpg,4080,2296,4ecb5362c798472ec48b6fea02ea098e3bd31789a7632127b36a63bb56914137,6f479b7636b0611b1fc39eb041899cee,c34dde93ce065989,train
CAT_COW_PUNGANUR_0001,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0001.jpg,punganur_0001.jpg,1181,1692,00d9ced858995f7def1068e9e422025bcb85cd51ad93728542c44b2143399f52,fe18cd51d0e6b19d06fdcf359de7070a,91029fd7cc2bc49d,train
CAT_COW_PUNGANUR_0002,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0002.jpg,punganur_0002.jpg,896,836,7156c1094102a12e126fd2fab028b844e9b78942cb924813401673f78b62ab1d,4d6fc4f4e7c91ecf481170f428fe69db,be42e1cec440e74f,train
CAT_COW_PUNGANUR_0006,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0006.jpg,punganur_0006.jpg,4608,3456,34e3428e1b384318632dc26ce8f1db2d3b85b64aaca85b4fe9b98d95ca72395d,ed4aa839a83cb3aeb1cab12160fe6676,e8801776d878d66b,train
CAT_COW_PUNGANUR_0015,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0015.jpg,punganur_0015.jpg,901,1031,19bbf31be9639296589893d507f1560220b6bc0f55fa1b55ed4cbe22adbaf5b6,a35558216118d2c9a3964f8a126f0274,baa0553be1a783ca,train
CAT_COW_PUNGANUR_0014,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0014.jpg,punganur_0014.jpg,3024,4032,f67279723ac4fbe73cab0c837c49d9b21f7cae3934f8b6930f73014d8a1e2b7b,e258696df975018a6dfce2011324e65b,f882e7b7702c0f8a,train
CAT_COW_PUNGANUR_0012,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0012.jpg,punganur_0012.jpg,779,582,e39651aa91114ae4f0f94609451448c809c7147302ae3dbeadafec2cf8d7d456,1c69baa94e1c05da51fc9e29f7b66ef9,c0d6b789a365651e,train
CAT_COW_PUNGANUR_0009,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0009.jpg,punganur_0009.jpg,4608,3456,bd56b9be11aa1d4abf9aa7b63a6c38b1c8052fca8cfcfb3b797e1b3b86b64eca,69d61461483cb94e4e905ffc7f0201e5,b1c98b7e53126273,train
CAT_COW_PUNGANUR_0010,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0010.jpg,punganur_0010.jpg,1036,492,f04372d81c4e5e41f90af84c288e71842a2e901e865f0d01cba6617510bc79ba,44d7917ae075b507b55f858d5f46651c,d18736f9ccec8d02,train
CAT_COW_PUNGANUR_0003,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0003.jpg,punganur_0003.jpg,4608,3456,243baf92c9fcf8a2ae8996f31351e89bced3063220221771775b78fa2a542391,f07f5e9cb9f3986c86dd13785ded8a6d,a99894d7b82f542b,train
CAT_COW_PUNGANUR_0016,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0016.jpg,punganur_0016.jpg,1734,1187,b894715741bd88c6e969397194b08d0514f87f113d7e3bfb324ba142e503237a,889186f33f67bd56b2c71040737bd972,8c95436f8aba3c8b,train
CAT_COW_PUNGANUR_0005,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0005.jpg,punganur_0005.jpg,4608,3456,a8d97dac990ed828d3b5b2029856788f1d5eaa261059e5525adfbdfa02345d96,f395ba2ca20e7299bb76d735ec2a7953,a88187d5da32da6d,train
CAT_COW_PUNGANUR_0008,cow_punganur,Punganur,cattle,67,dataset/expanded_82_breeds_v2/cattle/cow_punganur/punganur_0008.jpg,punganur_0008.jpg,4608,3456,e5e6f821f96ad253744a533d92c2b6879009e5ff6b87f73360f66b9d097abbdb,078767c2ee6172613228c4063b536b34,b3538f7e361cf004,train
